datetime,symbol,open,high,low,close,volume
2021-09-28 08:45:00,NSE:NIFTY,17877.3,17883.4,17788.05,17791.25,1e+100
2021-09-28 09:45:00,NSE:NIFTY,17791.05,17828.95,17729.5,17732.4,1e+100
2021-09-28 10:45:00,NSE:NIFTY,17731.75,17733.6,17616.0,17619.5,1e+100
2021-09-28 11:45:00,NSE:NIFTY,17619.25,17689.0,17609.05,17615.5,1e+100
2021-09-28 12:45:00,NSE:NIFTY,17613.95,17774.6,17576.1,17770.8,1e+100
2021-09-28 13:45:00,NSE:NIFTY,17769.7,17777.45,17729.15,17733.45,1e+100
2021-09-29 07:45:00,NSE:NIFTY,17658.1,17684.05,17608.15,17664.65,1e+100
2021-09-29 08:45:00,NSE:NIFTY,17663.6,17689.3,17612.6,17654.5,1e+100
2021-09-29 09:45:00,NSE:NIFTY,17654.4,17680.35,17632.6,17652.2,1e+100
2021-09-29 10:45:00,NSE:NIFTY,17652.6,17696.35,17638.15,17695.75,1e+100
2021-09-29 11:45:00,NSE:NIFTY,17699.2,17738.8,17687.65,17736.8,1e+100
2021-09-29 12:45:00,NSE:NIFTY,17736.85,17781.75,17699.9,17700.95,1e+100
2021-09-29 13:45:00,NSE:NIFTY,17701.35,17715.9,17693.45,17708.55,1e+100
2021-09-30 07:45:00,NSE:NIFTY,17727.4,17739.9,17658.45,17703.9,1e+100
2021-09-30 08:45:00,NSE:NIFTY,17703.1,17706.85,17674.15,17689.65,1e+100
2021-09-30 09:45:00,NSE:NIFTY,17690.45,17742.15,17687.55,17728.8,1e+100
2021-09-30 10:45:00,NSE:NIFTY,17729.8,17730.4,17630.65,17652.75,1e+100
2021-09-30 11:45:00,NSE:NIFTY,17652.85,17675.65,17604.65,17636.0,1e+100
2021-09-30 12:45:00,NSE:NIFTY,17636.35,17655.8,17590.95,17628.65,1e+100
2021-09-30 13:45:00,NSE:NIFTY,17629.3,17632.45,17585.35,17608.65,1e+100
2021-10-01 07:45:00,NSE:NIFTY,17536.5,17536.5,17452.9,17486.75,1e+100
2021-10-01 08:45:00,NSE:NIFTY,17486.15,17551.95,17485.1,17528.25,1e+100
2021-10-01 09:45:00,NSE:NIFTY,17528.45,17533.55,17457.4,17474.6,1e+100
2021-10-01 10:45:00,NSE:NIFTY,17475.3,17520.75,17460.1,17504.85,1e+100
2021-10-01 11:45:00,NSE:NIFTY,17503.7,17526.15,17482.3,17525.5,1e+100
2021-10-01 12:45:00,NSE:NIFTY,17525.25,17557.15,17505.65,17530.2,1e+100
2021-10-01 13:45:00,NSE:NIFTY,17530.45,17533.2,17516.25,17526.35,1e+100
2021-10-04 07:45:00,NSE:NIFTY,17616.25,17719.65,17581.35,17711.8,1e+100
2021-10-04 08:45:00,NSE:NIFTY,17712.4,17750.9,17706.15,17726.2,1e+100
2021-10-04 09:45:00,NSE:NIFTY,17727.0,17732.15,17682.8,17694.4,1e+100
2021-10-04 10:45:00,NSE:NIFTY,17694.2,17695.4,17647.8,17675.6,1e+100
2021-10-04 11:45:00,NSE:NIFTY,17676.55,17716.35,17675.25,17699.0,1e+100
2021-10-04 12:45:00,NSE:NIFTY,17699.45,17708.55,17679.7,17697.7,1e+100
2021-10-04 13:45:00,NSE:NIFTY,17697.85,17701.1,17684.6,17699.85,1e+100
2021-10-05 07:45:00,NSE:NIFTY,17665.1,17696.75,17640.9,17683.15,1e+100
2021-10-05 08:45:00,NSE:NIFTY,17683.55,17709.0,17679.75,17686.55,1e+100
2021-10-05 09:45:00,NSE:NIFTY,17686.25,17705.8,17675.45,17695.45,1e+100
2021-10-05 10:45:00,NSE:NIFTY,17695.2,17769.2,17688.25,17756.5,1e+100
2021-10-05 11:45:00,NSE:NIFTY,17756.35,17795.35,17747.0,17793.45,1e+100
2021-10-05 12:45:00,NSE:NIFTY,17793.6,17833.45,17776.7,17828.2,1e+100
2021-10-05 13:45:00,NSE:NIFTY,17827.6,17831.85,17817.5,17829.3,1e+100
2021-10-06 07:45:00,NSE:NIFTY,17867.4,17884.6,17828.9,17832.05,1e+100
2021-10-06 08:45:00,NSE:NIFTY,17831.95,17842.55,17777.65,17825.2,1e+100
2021-10-06 09:45:00,NSE:NIFTY,17825.1,17868.65,17824.9,17863.5,1e+100
2021-10-06 10:45:00,NSE:NIFTY,17863.9,17878.25,17773.15,17775.9,1e+100
2021-10-06 11:45:00,NSE:NIFTY,17775.3,17787.3,17715.35,17761.7,1e+100
2021-10-06 12:45:00,NSE:NIFTY,17761.25,17765.05,17636.35,17652.5,1e+100
2021-10-06 13:45:00,NSE:NIFTY,17651.9,17657.7,17613.15,17626.45,1e+100
2021-10-07 07:45:00,NSE:NIFTY,17814.45,17828.4,17763.8,17808.45,1e+100
2021-10-07 08:45:00,NSE:NIFTY,17808.05,17820.15,17789.2,17802.4,1e+100
2021-10-07 09:45:00,NSE:NIFTY,17802.9,17850.25,17790.4,17838.9,1e+100
2021-10-07 10:45:00,NSE:NIFTY,17837.95,17855.45,17827.05,17847.85,1e+100
2021-10-07 11:45:00,NSE:NIFTY,17847.75,17857.55,17817.65,17846.35,1e+100
2021-10-07 12:45:00,NSE:NIFTY,17845.5,17845.65,17787.4,17790.25,1e+100
2021-10-07 13:45:00,NSE:NIFTY,17790.75,17802.35,17780.55,17797.15,1e+100
2021-10-08 07:45:00,NSE:NIFTY,17891.95,17908.8,17848.15,17894.05,1e+100
2021-10-08 08:45:00,NSE:NIFTY,17894.7,17941.85,17880.05,17909.45,1e+100
2021-10-08 09:45:00,NSE:NIFTY,17908.95,17925.35,17860.75,17864.75,1e+100
2021-10-08 10:45:00,NSE:NIFTY,17863.95,17893.55,17840.35,17879.9,1e+100
2021-10-08 11:45:00,NSE:NIFTY,17879.95,17918.85,17873.95,17917.4,1e+100
2021-10-08 12:45:00,NSE:NIFTY,17917.7,17935.65,17888.6,17895.9,1e+100
2021-10-08 13:45:00,NSE:NIFTY,17895.85,17907.5,17886.45,17907.5,1e+100
2021-10-11 07:45:00,NSE:NIFTY,17867.95,17981.1,17839.1,17979.0,1e+100
2021-10-11 08:45:00,NSE:NIFTY,17979.25,18020.15,17962.25,18016.1,1e+100
2021-10-11 09:45:00,NSE:NIFTY,18016.0,18032.5,17975.6,17998.15,1e+100
2021-10-11 10:45:00,NSE:NIFTY,17998.6,18041.95,17998.6,18013.95,1e+100
2021-10-11 11:45:00,NSE:NIFTY,18013.3,18040.1,17983.25,18013.75,1e+100
2021-10-11 12:45:00,NSE:NIFTY,18014.25,18015.85,17948.3,17950.75,1e+100
2021-10-11 13:45:00,NSE:NIFTY,17951.05,17954.8,17930.9,17953.7,1e+100
2021-10-12 07:45:00,NSE:NIFTY,17930.3,17995.75,17906.8,17961.5,1e+100
2021-10-12 08:45:00,NSE:NIFTY,17961.7,17968.3,17887.4,17924.8,1e+100
2021-10-12 09:45:00,NSE:NIFTY,17924.5,17938.6,17864.95,17902.35,1e+100
2021-10-12 10:45:00,NSE:NIFTY,17902.8,17942.45,17889.25,17936.05,1e+100
2021-10-12 11:45:00,NSE:NIFTY,17936.5,17965.8,17902.25,17963.85,1e+100
2021-10-12 12:45:00,NSE:NIFTY,17964.25,17991.65,17958.8,17991.4,1e+100
2021-10-12 13:45:00,NSE:NIFTY,17991.45,18008.65,17990.75,18005.35,1e+100
2021-10-13 07:45:00,NSE:NIFTY,18098.85,18128.7,18050.75,18117.15,1e+100
2021-10-13 08:45:00,NSE:NIFTY,18117.65,18143.8,18101.6,18139.1,1e+100
2021-10-13 09:45:00,NSE:NIFTY,18138.0,18147.35,18106.9,18137.85,1e+100
2021-10-13 10:45:00,NSE:NIFTY,18138.35,18170.9,18130.1,18170.75,1e+100
2021-10-13 11:45:00,NSE:NIFTY,18170.1,18197.8,18156.7,18163.4,1e+100
2021-10-13 12:45:00,NSE:NIFTY,18163.3,18193.8,18155.85,18167.3,1e+100
2021-10-13 13:45:00,NSE:NIFTY,18166.7,18168.1,18150.65,18165.75,1e+100
2021-10-14 07:45:00,NSE:NIFTY,18286.75,18294.75,18254.5,18275.45,1e+100
2021-10-14 08:45:00,NSE:NIFTY,18273.9,18304.15,18263.8,18299.7,1e+100
2021-10-14 09:45:00,NSE:NIFTY,18298.75,18323.2,18296.85,18310.1,1e+100
2021-10-14 10:45:00,NSE:NIFTY,18309.95,18312.45,18266.45,18284.1,1e+100
2021-10-14 11:45:00,NSE:NIFTY,18283.7,18318.15,18248.7,18308.75,1e+100
2021-10-14 12:45:00,NSE:NIFTY,18309.1,18343.55,18296.75,18340.05,1e+100
2021-10-14 13:45:00,NSE:NIFTY,18339.95,18350.75,18332.1,18339.05,1e+100
2021-10-18 07:45:00,NSE:NIFTY,18502.5,18521.1,18445.3,18498.3,1e+100
2021-10-18 08:45:00,NSE:NIFTY,18498.8,18524.4,18485.7,18494.5,1e+100
2021-10-18 09:45:00,NSE:NIFTY,18494.15,18521.85,18487.65,18514.7,1e+100
2021-10-18 10:45:00,NSE:NIFTY,18514.9,18543.15,18491.55,18492.15,1e+100
2021-10-18 11:45:00,NSE:NIFTY,18492.4,18534.35,18466.95,18528.75,1e+100
2021-10-18 12:45:00,NSE:NIFTY,18528.95,18533.35,18470.85,18474.55,1e+100
2021-10-18 13:45:00,NSE:NIFTY,18475.0,18477.3,18461.35,18476.25,1e+100
2021-10-19 07:45:00,NSE:NIFTY,18604.45,18604.45,18400.25,18459.6,1e+100
2021-10-19 08:45:00,NSE:NIFTY,18457.85,18551.4,18439.65,18534.8,1e+100
2021-10-19 09:45:00,NSE:NIFTY,18536.55,18583.55,18529.2,18573.5,1e+100
2021-10-19 10:45:00,NSE:NIFTY,18574.15,18590.95,18551.35,18582.6,1e+100
2021-10-19 11:45:00,NSE:NIFTY,18582.25,18589.35,18505.9,18514.4,1e+100
2021-10-19 12:45:00,NSE:NIFTY,18515.15,18537.75,18394.9,18404.75,1e+100
2021-10-19 13:45:00,NSE:NIFTY,18403.9,18431.2,18377.7,18427.25,1e+100
2021-10-20 07:45:00,NSE:NIFTY,18447.35,18458.3,18326.95,18445.0,1e+100
2021-10-20 08:45:00,NSE:NIFTY,18444.8,18451.7,18369.95,18398.9,1e+100
2021-10-20 09:45:00,NSE:NIFTY,18400.1,18424.8,18301.75,18302.75,1e+100
2021-10-20 10:45:00,NSE:NIFTY,18301.55,18347.8,18277.75,18345.7,1e+100
2021-10-20 11:45:00,NSE:NIFTY,18346.4,18364.25,18241.8,18254.3,1e+100
2021-10-20 12:45:00,NSE:NIFTY,18254.4,18286.3,18209.35,18260.9,1e+100
2021-10-20 13:45:00,NSE:NIFTY,18259.8,18285.65,18254.0,18282.75,1e+100
2021-10-21 07:45:00,NSE:NIFTY,18384.2,18384.2,18235.3,18245.65,1e+100
2021-10-21 08:45:00,NSE:NIFTY,18245.5,18247.35,18118.15,18131.6,1e+100
2021-10-21 09:45:00,NSE:NIFTY,18130.15,18193.95,18106.65,18163.55,1e+100
2021-10-21 10:45:00,NSE:NIFTY,18163.9,18181.15,18112.8,18137.85,1e+100
2021-10-21 11:45:00,NSE:NIFTY,18139.2,18146.4,18064.65,18077.0,1e+100
2021-10-21 12:45:00,NSE:NIFTY,18076.65,18189.55,18048.0,18168.85,1e+100
2021-10-21 13:45:00,NSE:NIFTY,18168.3,18222.35,18168.25,18219.6,1e+100
2021-10-22 07:45:00,NSE:NIFTY,18235.35,18314.25,18204.2,18276.75,1e+100
2021-10-22 08:45:00,NSE:NIFTY,18278.4,18287.4,18229.65,18263.15,1e+100
2021-10-22 09:45:00,NSE:NIFTY,18263.85,18268.75,18142.35,18147.75,1e+100
2021-10-22 10:45:00,NSE:NIFTY,18145.6,18174.8,18082.65,18084.2,1e+100
2021-10-22 11:45:00,NSE:NIFTY,18083.0,18148.1,18060.95,18142.1,1e+100
2021-10-22 12:45:00,NSE:NIFTY,18142.05,18149.6,18034.35,18124.5,1e+100
2021-10-22 13:45:00,NSE:NIFTY,18122.85,18126.9,18098.1,18111.5,1e+100
2021-10-25 07:45:00,NSE:NIFTY,18241.4,18241.4,17968.5,18009.0,1e+100
2021-10-25 08:45:00,NSE:NIFTY,18008.3,18127.75,17992.5,18115.75,1e+100
2021-10-25 09:45:00,NSE:NIFTY,18116.6,18221.55,18115.05,18154.0,1e+100
2021-10-25 10:45:00,NSE:NIFTY,18153.45,18178.15,18119.05,18146.3,1e+100
2021-10-25 11:45:00,NSE:NIFTY,18146.55,18189.85,18098.8,18098.8,1e+100
2021-10-25 12:45:00,NSE:NIFTY,18100.5,18146.8,18063.0,18119.25,1e+100
2021-10-25 13:45:00,NSE:NIFTY,18120.95,18140.95,18115.35,18136.5,1e+100
2021-10-26 07:45:00,NSE:NIFTY,18160.15,18265.2,18148.45,18234.65,1e+100
2021-10-26 08:45:00,NSE:NIFTY,18234.35,18241.5,18118.2,18161.65,1e+100
2021-10-26 09:45:00,NSE:NIFTY,18163.0,18189.35,18099.3,18160.45,1e+100
2021-10-26 10:45:00,NSE:NIFTY,18159.95,18186.25,18108.9,18165.0,1e+100
2021-10-26 11:45:00,NSE:NIFTY,18163.8,18247.2,18159.95,18246.35,1e+100
2021-10-26 12:45:00,NSE:NIFTY,18246.85,18266.45,18213.2,18262.7,1e+100
2021-10-26 13:45:00,NSE:NIFTY,18263.25,18310.45,18262.8,18308.95,1e+100
2021-10-27 07:45:00,NSE:NIFTY,18304.6,18331.3,18258.85,18298.95,1e+100
2021-10-27 08:45:00,NSE:NIFTY,18298.25,18314.55,18267.55,18308.35,1e+100
2021-10-27 09:45:00,NSE:NIFTY,18310.4,18342.05,18293.05,18293.05,1e+100
2021-10-27 10:45:00,NSE:NIFTY,18292.8,18318.55,18289.45,18310.55,1e+100
2021-10-27 11:45:00,NSE:NIFTY,18310.7,18323.95,18296.85,18313.15,1e+100
2021-10-27 12:45:00,NSE:NIFTY,18312.5,18321.2,18201.05,18227.45,1e+100
2021-10-27 13:45:00,NSE:NIFTY,18227.2,18228.1,18167.9,18181.5,1e+100
2021-10-28 07:45:00,NSE:NIFTY,18188.85,18190.7,18053.85,18092.05,1e+100
2021-10-28 08:45:00,NSE:NIFTY,18092.45,18103.35,18002.85,18038.1,1e+100
2021-10-28 09:45:00,NSE:NIFTY,18038.15,18085.75,18021.8,18023.3,1e+100
2021-10-28 10:45:00,NSE:NIFTY,18023.35,18047.8,17984.15,18007.35,1e+100
2021-10-28 11:45:00,NSE:NIFTY,18007.85,18036.05,17928.4,17950.4,1e+100
2021-10-28 12:45:00,NSE:NIFTY,17950.1,17966.55,17848.7,17854.4,1e+100
